Name,Municipality,Categories,Rating,Review_Text,Cleaned_Text,Dominant_Topic,Topic_1_ID,Topic_1_Pct,Topic_2_ID,Topic_2_Pct,Topic_3_ID,Topic_3_Pct
Seaba Seafood,Jln Beserah,Seafood Restaurant,5.0,"A healing place with a beautiful beach view 🌊✨ The celup tepung is absolutely marvellous! 😋 Weekend vibes — lots of people, even long queues! 🏖️🍤",healing place beautiful beach view 🌊✨ celup tepung absolutely marvellous 😋 weekend vibes — lots people even long queues 🏖️🍤,6,6,68.51,3,27.01,1,1.62
Our House Restaurant,Bandar Baru,Restaurant,5.0,"Thank goodness for them-hot pipping chinese food in Kerteh-hidden facing the jungle though so suggest some night lightings or sign for those who may get lost n be a sbit spooked by going down that dark road.

host was lovely-she shared her location with us and we found the place after that-bar within restaurants and smoking area and dining area is combined which was my ownly grizzle

If you are craving good chinese food for Kerteh standards, fast service and a friendly host-pop in here!",thank goodness themhot pipping chinese food kertehhidden facing jungle though suggest night lightings sign may get lost n sbit spooked going dark road host lovelyshe shared location us found place thatbar within restaurants smoking area dining area combined ownly grizzle craving good chinese food kerteh standards fast service friendly hostpop,3,3,49.69,1,40.41,5,8.56
Our House Restaurant,Bandar Baru,Restaurant,1.0,"The rice got bugs and raw smell like never wash. Seafood tomyam got chicken, prawn, fish cake and smelly fish balls which is definitely not worth for the price. We ordered dry chili chicken but they gave us dry chili beef. We didn't get proper apologies for that but the changed it to chicken. The staffs also not friendly. The shop and environment doesn't look like family friendly shop.",rice got bugs raw smell like never wash seafood tomyam got chicken prawn fish cake smelly fish balls definitely worth price ordered dry chili chicken gave us dry chili beef didnt get proper apologies changed chicken staffs also friendly shop environment doesnt look like family friendly shop,1,1,39.71,5,34.11,6,25.2
Our House Restaurant,Bandar Baru,Restaurant,5.0,"Good food, not-so-good reception but hey I really care about the food !!!

I enjoyed every thing on the menu! Well balanced meal",good food notsogood reception hey really care food enjoyed every thing menu well balanced meal,1,1,93.1,5,1.67,6,1.58
Our House Restaurant,Bandar Baru,Restaurant,5.0,"Good place for having a social in a quiet place, especially for groups. It's tucked away behind the main area in the center of town, giving one the feeling of 'escaping'. Staff are pleasant and the food is relatively good(tried the tomyam). Worth checking out. Only opens for dinner.",good place social quiet place especially groups tucked away behind main area center town giving one feeling escaping staff pleasant food relatively goodtried tomyam worth checking opens dinner,1,1,81.53,6,15.84,5,0.82
Our House Restaurant,Bandar Baru,Restaurant,5.0,"Love the environment, classy yet the price is reasonable. Established for 23 years and it really stand the test of time, from my school days through working days. Great for dating, gathering or even eating alone listening to the oldies. A grade restaurant.",love environment classy yet price reasonable established years really stand test time school days working days great dating gathering even eating alone listening oldies grade restaurant,1,1,65.82,5,30.84,6,1.01
Our House Restaurant,Bandar Baru,Restaurant,5.0,"Decent with presentable food. Serve pork free Chinese and western food. Value for money. Love the environment and atmosphere, the oldies songs. Best place for dating or chilling with friends and event or party. My must go spot whenever I am at Kerteh.",decent presentable food serve pork free chinese western food value money love environment atmosphere oldies songs best place dating chilling friends event party must go spot whenever kerteh,1,1,54.48,3,29.97,6,13.6
Our House Restaurant,Bandar Baru,Restaurant,5.0,"This place is magic!
Yong (the owner, la patronne) is a delicate, passionate person. Her hospitality and her natural everlasting smile are a pure moment of delight.

Her teammates are good persons as well.

The cuisine is excellent and very diverse : western or local.

In one word, this place is unique. During a stay in Terengganu, a visit to Our House is mandatory.

Roland",place magic yong owner la patronne delicate passionate person hospitality natural everlasting smile pure moment delight teammates good persons well cuisine excellent diverse western local one word place unique stay terengganu visit house mandatory roland,3,3,35.67,6,32.77,1,24.6
Our House Restaurant,Bandar Baru,Restaurant,5.0,"Cozy and clean, perfect for family dinners.
Enjoy most of the food on the menu, my favourite is the hot lemon tea. Perfect gateway for friends too!",cozy clean perfect family dinners enjoy food menu favourite hot lemon tea perfect gateway friends,3,3,58.06,5,37.83,1,1.51
Jomo Eatery Kuala Nerus,Taman Tembesu Perdana,Restaurant,5.0,"the most important comment i have to make:

please open an outlet in KL 😭🙏🏻
(but it has to be as good as this)

i had a chance to visit when i came to Terengganu for an overnight stay for my bestfriend's graduation. i made sure Jomo is one of the places i had to try because i saw the good reviews on it and i am SO glad i tried it!

💛 Matcha Latte - love the matcha so much!!! aaaa it has the matcha taste that i love and not the usual """"green tea"""" you find at pasar malam. by the colour also you can tell lah!

💛  Salted Egg Prawn Pasta - slightly spicy for me but it was tasty! it had both tempura prawn and the prawn prawn haha. my friends had the pesto and salted egg chicken with rice which i think were amazing. and the portions were quite big too!

the cafe staff were all friendly and one of them told me to ""Datang Lagi""  and best believe i came back next morning and had:-

💛 Jomo Latte - has to be one of the best coffees i have ever had (i am not an avid coffee drinker though) but this is the perfect mix of bitter & creamy which i think is amazing for beginners/non coffee drinkers who still want coffee.

💛 Panini Chicken Sandwich - we didn't have much expectations on this because it was supposed to be a quick meal (we were rushing for our flight) but goodness it was amazing i'm here in KL thinking about it 😞 it is not your average chicken sandwich. it was tasty and flavourful!!

the price can be a bit pricey but the food, drinks and service were all great so i think they are reasonably priced. would 100% come again (pls open in kl hehe)",important comment make please open outlet kl 😭🙏🏻 good chance visit came terengganu overnight stay bestfriends graduation made sure jomo one places try saw good reviews glad tried 💛 matcha latte love matcha much aaaa matcha taste love usual green tea find pasar malam colour also tell lah 💛 salted egg prawn pasta slightly spicy tasty tempura prawn prawn prawn haha friends pesto salted egg chicken rice think amazing portions quite big cafe staff friendly one told datang best believe came back next morning 💛 jomo latte one best coffees ever avid coffee drinker though perfect mix bitter creamy think amazing beginnersnon coffee drinkers still want coffee 💛 panini chicken sandwich didnt much expectations supposed quick meal rushing flight goodness amazing im kl thinking 😞 average chicken sandwich tasty flavourful price bit pricey food drinks service great think reasonably priced would come pls open kl hehe,5,5,74.38,1,13.2,6,9.23
Jomo Eatery Kuala Nerus,Taman Tembesu Perdana,Restaurant,5.0,"Sumptuous quite varieties of menu, selection especially on western dishes. Adequate of tables and seatings however it would be lil difficult for large numbers of group. Quite vacant car park available in front of the restaurant. Staffs were attentive, few lil blur youngster. Service not so bad however expect some delay to get your order when it is during lunch or dinner hours.",sumptuous quite varieties menu selection especially western dishes adequate tables seatings however would lil difficult large numbers group quite vacant car park available front restaurant staffs attentive lil blur youngster service bad however expect delay get order lunch dinner hours,3,3,52.07,5,29.21,1,17.39
Jomo Eatery Kuala Nerus,Taman Tembesu Perdana,Restaurant,5.0,"Thank you for making lovely food 🥰
Salted egg was a bit salty for my taste, however it went well with crispy chicken. Crispy chicken complement the pasta taste. More than 15 menus tried so far. This was the latest 😬 & still hoping they open for delivery hehe",thank making lovely food 🥰 salted egg bit salty taste however went well crispy chicken crispy chicken complement pasta taste menus tried far latest 😬 still hoping open delivery hehe,5,5,67.88,1,29.67,6,0.74
Jomo Eatery Kuala Nerus,Taman Tembesu Perdana,Restaurant,5.0,Awesome and delicious food. Variety of food and dessert. Iced caramel macchiato my favourite. Food prepared and served fast. Price reasonable.,awesome delicious food variety food dessert iced caramel macchiato favourite food prepared served fast price reasonable,1,1,50.15,5,46.94,6,0.88
Jomo Eatery Kuala Nerus,Taman Tembesu Perdana,Restaurant,4.0,"⭐ JOMO Eatery Review (Harimanada Oyster Experience) ⭐
After a few missed chances, I finally got to try JOMO Eatery — and it was worth the wait.

Despite the place being packed, we were seated quickly and warmly welcomed. The staff were attentive, friendly, and helpful throughout our visit.

Yes, the pricing leans toward the premium side, but the portion sizes do justify it — especially the generous lamb shoulder and towering Korean burger.

🍴 Food Highlights:

Harimanada Oysters (10pcs) – The star of the night. Fat, juicy, and creamy with a briny sea burst. Topped with sea grapes, which adds a salty pop. Slightly salty by nature, but you may request a light rinse if preferred. Rare to find this quality in Terengganu — definitely recommended for oyster lovers.

Grilled Lamb Shoulder – Thick, juicy cuts marinated to mask gaminess. Paired with mashed potatoes (a tad salty) and vibrant veggies. Nicely presented.

Salted Egg Prawn Pasta – Sauce was balanced and flavorful. Tempura prawns were crispy but would be better with a lighter batter or soft-shell variety.

Crispy Korean Chicken Burger – Large portion. Flavor was decent, though the fried coating was thick and slightly salty. Spicy sauce may not be for everyone.

Creamy Garlic Mushroom Soup – Homey, rich, and satisfying.

Sides & Drinks – Well presented, though nothing stood out in particular.

📝 Verdict:

Atmosphere ✔️
Service ✔️
Presentation ✔️
Taste 👍 (with minor room for tuning)

🧾 Total: RM325.98 (incl. 6% SST & 6% service charge)

Would return again, especially for the oysters. A great spot for those looking to splurge on quality seafood in Terengganu.",⭐ jomo eatery review harimanada oyster experience ⭐ missed chances finally got try jomo eatery — worth wait despite place packed seated quickly warmly welcomed staff attentive friendly helpful throughout visit yes pricing leans toward premium side portion sizes justify — especially generous lamb shoulder towering korean burger 🍴 food highlights harimanada oysters pcs – star night fat juicy creamy briny sea burst topped sea grapes adds salty pop slightly salty nature may request light rinse preferred rare find quality terengganu — definitely recommended oyster lovers grilled lamb shoulder – thick juicy cuts marinated mask gaminess paired mashed potatoes tad salty vibrant veggies nicely presented salted egg prawn pasta – sauce balanced flavorful tempura prawns crispy would better lighter batter softshell variety crispy korean chicken burger – large portion flavor decent though fried coating thick slightly salty spicy sauce may everyone creamy garlic mushroom soup – homey rich satisfying sides drinks – well presented though nothing stood particular 📝 verdict atmosphere ✔️ service ✔️ presentation ✔️ taste 👍 minor room tuning 🧾 total rm incl sst service charge would return especially oysters great spot looking splurge quality seafood terengganu,5,5,61.47,6,19.29,1,18.96
Jomo Eatery Kuala Nerus,Taman Tembesu Perdana,Restaurant,3.0,"Honest review: The fish was unpleasant and I couldn’t finish it. The salad was the only thing I enjoyed. Fries were decent, but RM28 for this quality feels overpriced. I also ordered a matcha latte, which had far too much ice,quite unreasonable for RM15. On a positive note, the female staff member was friendly and helpful.",honest review fish unpleasant couldn’t finish salad thing enjoyed fries decent rm quality feels overpriced also ordered matcha latte far much icequite unreasonable rm positive note female staff member friendly helpful,1,1,54.12,3,19.61,5,18.87
Jomo Eatery Kuala Nerus,Taman Tembesu Perdana,Restaurant,5.0,"I absolutely love this place 💗 !! The service was tiptop ! Came in with friends which was around 6 pax, they have one table for a group of friends. The ambience was nice and the food was nice. It's a bit on the pricey side as food was rm20+ per person and that's without drinks. We all ordered glasses of water but they gave us a 2 room temperature bottle which was a win for us! The pastries were free haha as it was a compensation for accidentally busting a shaker on us but we were fine but they gave us 2 desserts which I believe were the lemon tart and the Pavlova. Both are good but the lemon tart is suitable for someone who loves sour dessert. Don't get me talking about the food ! Even tho it's a bit pricey, the portion was big big !! We ordered the nasi lemak ayam berempah i think? (?) The chicken was big and the side dishes were so fulfilling. Then the salted egg chicken was cooked to perfection ! A big portion too. The pesto spaghetti doesn't taste too earthy haha which was good and it was a balance of spinach and milky. It's fulfilling too. Will definitely come again ! Thanks Jomo for the food! 👍🏻",absolutely love place 💗 service tiptop came friends around pax one table group friends ambience nice food nice bit pricey side food rm per person thats without drinks ordered glasses water gave us room temperature bottle win us pastries free haha compensation accidentally busting shaker us fine gave us desserts believe lemon tart pavlova good lemon tart suitable someone loves sour dessert dont get talking food even tho bit pricey portion big big ordered nasi lemak ayam berempah think chicken big side dishes fulfilling salted egg chicken cooked perfection big portion pesto spaghetti doesnt taste earthy haha good balance spinach milky fulfilling definitely come thanks jomo food 👍🏻,5,5,42.57,6,31.73,1,16.76
Jomo Eatery Kuala Nerus,Taman Tembesu Perdana,Restaurant,5.0,"The lamb shank presented a tender and palatable texture.

Salted Egg Chicken with Rice provides a delightful culinary experience, particularly when consumed on an empty stomach.",lamb shank presented tender palatable texture salted egg chicken rice provides delightful culinary experience particularly consumed empty stomach,5,5,72.52,3,23.92,1,1.3
Nasi Ayam Legasi Gong Badak,Jalan Gong Badak,Chicken Restaurant,5.0,"Best Nasi Ayam if you guys are seeking for some great food. The toilet are also clean, not wet, the cleanest toilet I’ve ever been to any restaurant in Terengganu. Recommend you guys to come here",best nasi ayam guys seeking great food toilet also clean wet cleanest toilet i’ve ever restaurant terengganu recommend guys come,1,1,41.92,3,39.21,2,16.09
Nasi Ayam Legasi Gong Badak,Jalan Gong Badak,Chicken Restaurant,5.0,I want to say this is the most comfortable chicken rice shop. The staff provide the best service. Comfortable seating with air conditioning. Not to forgetting the reasonable price and good taste,want say comfortable chicken rice shop staff provide best service comfortable seating air conditioning forgetting reasonable price good taste,5,5,52.33,1,44.56,6,0.94
Nasi Ayam Legasi Gong Badak,Jalan Gong Badak,Chicken Restaurant,5.0,Great service and fast serving. Went with classmates for some great and affordable chicken rice.,great service fast serving went classmates great affordable chicken rice,1,1,52.16,5,41.08,6,2.04
Nasi Ayam Legasi Gong Badak,Jalan Gong Badak,Chicken Restaurant,5.0,Best nasi ayam in town.. fresh and delicious food..,best nasi ayam town fresh delicious food,2,2,40.06,6,33.25,1,20.71
Nasi Ayam Legasi Gong Badak,Jalan Gong Badak,Chicken Restaurant,5.0,the facilities are top tier. good service. nasi ayam dia memang solid mat! highly recommended.,facilities top tier good service nasi ayam memang solid mat highly recommended,1,1,34.97,6,33.98,2,27.51
Nasi Ayam Legasi Gong Badak,Jalan Gong Badak,Chicken Restaurant,5.0,Friendly service..nice food…comfortable place,friendly servicenice food…comfortable place,1,1,84.07,5,3.84,6,3.64
Nasi Ayam Legasi Gong Badak,Jalan Gong Badak,Chicken Restaurant,5.0,"One of the best nasi ayam I've ever tried. Loveeeee it. Definitely coming here whenever I'm craving nasi ayam. The soup was well seasoned. Usually, I find soup at the other store or shop kind of watery and bland. This is definitely one of the places you must try!! Even the ambience was soooooooooo relaxing.",one best nasi ayam ive ever tried loveeeee definitely coming whenever im craving nasi ayam soup well seasoned usually find soup store shop kind watery bland definitely one places must try even ambience soooooooooo relaxing,5,5,30.55,6,26.73,2,21.92
Nasi Ayam Legasi Gong Badak,Jalan Gong Badak,Chicken Restaurant,5.0,Affordable price for student👍🏻 Good environment,affordable price student👍🏻 good environment,6,6,51.18,1,39.09,5,3.05
"Warung Pok Choh (Pitstop 21300, Kuala Nerus)",Kampung Telaga Batin,Restaurant,4.0,"We came here for breakfast. Love the vibe of this cafe. It is very clean and well organised and lively. The staffs are helpful and friendly. The cafe serves nasi dagang, nasi berlauk, nasi lemak (mostly the usual east cost menu) and many types of the local malay kueh.
We ordered nasi dagang ikan aya and nasi lemak, both tasted nice. The roti canai stall was not opened yet, since we were there quite early, then. We also packed some kueh to eat in the car. Good cafe, good food, satisfied customer, Alhamdulillah.",came breakfast love vibe cafe clean well organised lively staffs helpful friendly cafe serves nasi dagang nasi berlauk nasi lemak mostly usual east cost menu many types local malay kueh ordered nasi dagang ikan aya nasi lemak tasted nice roti canai stall opened yet since quite early also packed kueh eat car good cafe good food satisfied customer alhamdulillah,2,2,37.12,3,36.74,6,15.44
"Warung Pok Choh (Pitstop 21300, Kuala Nerus)",Kampung Telaga Batin,Restaurant,4.0,"We ordered nasi minyak, nasi lemak and roti canai and surprisingly all turn out very delicious. The space is quite crowded but not need to que. One thing the restaurant owner should consider, there is very limited fan around the dining table. It would be more comfortable if more fans were added for better ventilation",ordered nasi minyak nasi lemak roti canai surprisingly turn delicious space quite crowded need que one thing restaurant owner consider limited fan around dining table would comfortable fans added better ventilation,3,3,76.22,2,21.06,1,0.96
"Warung Pok Choh (Pitstop 21300, Kuala Nerus)",Kampung Telaga Batin,Restaurant,5.0,"Had Nasi Dagang, and Nasi Lemak Ikan, with 2 (very good but bit sweet) milk tea cost only RM 16.00.
The stop here was unplanned but we had time to kill before our our flight.
The food was good, and the atmosphere was just nice to sit and chit chat. The staff were friendly as well. And they have variety of traditional kueh as well cereal and sandwiches if you feel like something familiar.
Had Kuih Kayu Kammak which I dipped with the nasi dagang gravy, it was nice.
This place is nearby Teluk Ketapang. close on Tuesday and Wednesday. It open at 6.30 a.m. till 11.30 p.m.",nasi dagang nasi lemak ikan good bit sweet milk tea cost rm stop unplanned time kill flight food good atmosphere nice sit chit chat staff friendly well variety traditional kueh well cereal sandwiches feel like something familiar kuih kayu kammak dipped nasi dagang gravy nice place nearby teluk ketapang close tuesday wednesday open till pm,2,2,43.39,3,36.45,5,18.79
"Warung Pok Choh (Pitstop 21300, Kuala Nerus)",Kampung Telaga Batin,Restaurant,5.0,"Recommended breakfast stop as soon as you leave KT airport. Just 5 minutes drive. Good Nasi Dagang Ikan Tongkol. Ample seating (weather permitting), fast and efficient service, clean, nice kampung feel vibe.",recommended breakfast stop soon leave kt airport minutes drive good nasi dagang ikan tongkol ample seating weather permitting fast efficient service clean nice kampung feel vibe,1,1,44.53,2,26.95,3,26.48
"Warung Pok Choh (Pitstop 21300, Kuala Nerus)",Kampung Telaga Batin,Restaurant,4.0,"If you're in the area, it's a good place for breakfast, good service. They were serving nasi dagang, nasi minyak, nasi lemak. All kinds of roti Canai/telur/boom/sarang burung (RM3.50, in kL RM5 😂)but do order Roti Titab (RM2), boiled egg and kaya on a thick but soft bread. Soo sedap. The drinks ordered were not the usual Lori gula tumpah fare that you usually experience in the east coast. Highly recommended if you're in the area. Oh, it's clean too. Unique idea with the red post box and postcode signage.",youre area good place breakfast good service serving nasi dagang nasi minyak nasi lemak kinds roti canaitelurboomsarang burung rm kl rm 😂but order roti titab rm boiled egg kaya thick soft bread soo sedap drinks ordered usual lori gula tumpah fare usually experience east coast highly recommended youre area oh clean unique idea red post box postcode signage,2,2,33.12,3,31.1,6,19.92
"Warung Pok Choh (Pitstop 21300, Kuala Nerus)",Kampung Telaga Batin,Restaurant,4.0,"Food taste is a bit sweet compared to northern region of Malaysia but drink is good. The shop looks alright and has many tables to handle big crowd (not huge). Parking is spacious and free. Overall, price is reasonable.",food taste bit sweet compared northern region malaysia drink good shop looks alright many tables handle big crowd huge parking spacious free overall price reasonable,1,1,52.64,5,45.03,6,0.7
"Warung Pok Choh (Pitstop 21300, Kuala Nerus)",Kampung Telaga Batin,Restaurant,5.0,"Definitely the best Nasi Dagang we tried in Malaysia. Really good welcoming
The owner super friendly, good place to stop after a ride.",definitely best nasi dagang tried malaysia really good welcoming owner super friendly good place stop ride,3,3,61.65,2,31.54,1,2.44
"Warung Pok Choh (Pitstop 21300, Kuala Nerus)",Kampung Telaga Batin,Restaurant,4.0,"Chose this place to try their local fare & due to the proximity to our hotel. Arrived at 10.30am, but all local fare like nasi dagang were already sold out. So had roti sarang burung which taste like any others in other restaurants & roti titab which looks different from Kota Bharu version",chose place try local fare due proximity hotel arrived local fare like nasi dagang already sold roti sarang burung taste like others restaurants roti titab looks different kota bharu version,3,3,40.61,2,25.16,5,23.23
Selera Dd,Unknown,Lunch Restaurant,5.0,Great dishes with a great n affordable prices... recommended...,great dishes great n affordable prices recommended,6,6,85.91,1,4.36,5,3.05
Selera Dd,Unknown,Lunch Restaurant,5.0,"Various choices of food
Simply delicious",various choices food simply delicious,6,6,85.83,1,4.43,5,3.06
Selera Dd,Unknown,Lunch Restaurant,3.0,Foods and price acceptable,foods price acceptable,1,1,84.07,5,3.85,6,3.65
Selera Dd,Unknown,Lunch Restaurant,4.0,Nice foods and service.,nice foods service,1,1,78.4,5,5.22,6,4.94
Selera Dd,Unknown,Lunch Restaurant,4.0,good place to eat,good place eat,1,1,66.41,5,8.13,6,7.69
Selera Dd,Unknown,Lunch Restaurant,5.0,"Lauk banyak dan sedap, harga pun tak mahal sangat. Parking banyak.

Harga kami makan tu RM22 sahaja.",lauk sedap harga tak mahal sangat parking harga makan tu rm sahaja,4,4,91.91,1,2.32,5,1.66
Tc Steak House,Kampung Wakaf Tembesu,Barbecue Restaurant,5.0,"The tomahawk steak is very tasty I would rate it 10/10. The meat is juicy and extremely tender. It is served as a complete set and is definitely worth the price. The butter rice and fried rice come in generous portions, making them suitable for sharing. The pasta and chicken chop are also satisfying. However, the mushroom soup could be improved.Good also for celebrate birthday and anniversary..I will definitely come back to try the smoked and tomahawk again.",tomahawk steak tasty would rate meat juicy extremely tender served complete set definitely worth price butter rice fried rice come generous portions making suitable sharing pasta chicken chop also satisfying however mushroom soup could improvedgood also celebrate birthday anniversaryi definitely come back try smoked tomahawk,5,5,75.82,6,13.59,1,9.47
Tc Steak House,Kampung Wakaf Tembesu,Barbecue Restaurant,5.0,"Dropped by TC Steak House and had their smoked salmon + steak. sooo good! Steak was juicy, salmon fresh and tasty. Service? Tip-top! Even though it was peak school holiday hour, our food came out super fast. Love the vibe here. definitely coming back!",dropped tc steak house smoked salmon steak sooo good steak juicy salmon fresh tasty service tiptop even though peak school holiday hour food came super fast love vibe definitely coming back,1,1,50.74,5,42.68,4,4.99
Tc Steak House,Kampung Wakaf Tembesu,Barbecue Restaurant,4.0,Food's well prepared. Booking in advance available. The only thing a bit uncomfortable is a space.,foods well prepared booking advance available thing bit uncomfortable space,3,3,48.93,5,43.78,1,2.7
Tc Steak House,Kampung Wakaf Tembesu,Barbecue Restaurant,3.0,"The culinary offerings at this establishment are truly exceptional. Each dish we savored was brimming with flavor and prepared to perfection. I highly recommend this establishment. Their cuisine is delightful, with generous portions. The staff demonstrated friendliness and attentiveness, and the prices are reasonable. It is undoubtedly worth experiencing and warrants a return visit.",culinary offerings establishment truly exceptional dish savored brimming flavor prepared perfection highly recommend establishment cuisine delightful generous portions staff demonstrated friendliness attentiveness prices reasonable undoubtedly worth experiencing warrants return visit,3,3,67.47,6,29.77,1,1.0
Tc Steak House,Kampung Wakaf Tembesu,Barbecue Restaurant,5.0,Angus steak for Rm95 and add Ribs for Rm68. It was all worth it. Doesnt have to wait long. Grilled to our liking medium. Service was fast. Doesnt have to wait long to get what we ordered. Cuma kena rajin angkat call. 🤭 We called a couple of times  to make a reservation but no one pick up and no one return the call.,angus steak rm add ribs rm worth doesnt wait long grilled liking medium service fast doesnt wait long get ordered cuma kena rajin angkat call 🤭 called couple times make reservation one pick one return call,5,5,49.55,1,47.71,6,0.83
Tc Steak House,Kampung Wakaf Tembesu,Barbecue Restaurant,2.0,"Quite frustrated with the food especially the drinks. I ordered an orange juice that cost around RM9, but it taste like cordial instead of real fruit juice. Same goes to hot lemon tea. All the drinks ordered were disappointing. Nevertheless, the service was fast and the staff were friendly.",quite frustrated food especially drinks ordered orange juice cost around rm taste like cordial instead real fruit juice goes hot lemon tea drinks ordered disappointing nevertheless service fast staff friendly,1,1,60.22,6,37.73,5,0.65
Tc Steak House,Kampung Wakaf Tembesu,Barbecue Restaurant,3.0,"good food! not so cosy. they have thin steaks to probably match the target price. was cooked to order. need more variety of steaks.

drawbacks would be no credit card service. nonsense when the bill’s average is more than rm 100.",good food cosy thin steaks probably match target price cooked order need variety steaks drawbacks would credit card service nonsense bill’s average rm,5,5,56.2,1,40.69,6,0.94
Tc Steak House,Kampung Wakaf Tembesu,Barbecue Restaurant,5.0,Tried wagyu and striploin steak... Personally we had high expection based on the price of the steaks... However the taste was just normal and not up to our expectation... The presentation was amazing I must say... The drinks are refreshing too... And black pepper sauce was definitely 5/5... But please improve on the steaks... Its missing the wow taste im looking for 😁,tried wagyu striploin steak personally high expection based price steaks however taste normal expectation presentation amazing must say drinks refreshing black pepper sauce definitely please improve steaks missing wow taste im looking 😁,5,5,97.16,1,0.91,6,0.58
The Nelang Cafe,Jalan,Restaurant,5.0,"The café is clean and quite comfortable to sit and lepak. Service time also quite fast, and the staff were okay .. they answered my questions properly.

Ayam Penyet (Signature)
Honestly, this one not really penyet. The chicken came as crispy fried chicken, not smashed at all. The chicken was okay la, well-cooked, but a bit dry for crispy chicken. Portion of tauhu was very little, and they even put long beans .. which is quite unusual for nasi penyet. But I really liked the soup. It’s not the usual plain bland soup; this one had strong chicken flavour with sweet spices, very unique. For me, the only mistake is the chicken… it felt more like nasi ayam crispy than ayam penyet.

Nasi Ayam Buttermilk (Signature)
Chicken cooked well, batter thick. But the taste was too heavy on the butter. No hint of curry or sweet flavour like some buttermilk chicken I’ve tried before. It was just salty and buttery all the way. Portion size was big though, so can be filling.

Tiramisu
This one not so impressive. The biscuit layer was mushy and a bit dry at the same time … macam over-soaked but not in a nice way. Coffee taste also hilang, almost not there. Cream was heavy and lacked the slight tang you usually get in tiramisu. Presentation was okay since it came in a cup, but flavour wise, can improve a lot.

Thats all",café clean quite comfortable sit lepak service time also quite fast staff okay answered questions properly ayam penyet signature honestly one really penyet chicken came crispy fried chicken smashed chicken okay la wellcooked bit dry crispy chicken portion tauhu little even put long beans quite unusual nasi penyet really liked soup it’s usual plain bland soup one strong chicken flavour sweet spices unique mistake chicken… felt like nasi ayam crispy ayam penyet nasi ayam buttermilk signature chicken cooked well batter thick taste heavy butter hint curry sweet flavour like buttermilk chicken i’ve tried salty buttery way portion size big though filling tiramisu one impressive biscuit layer mushy bit dry time … macam oversoaked nice way coffee taste also hilang almost cream heavy lacked slight tang usually get tiramisu presentation okay since came cup flavour wise improve lot thats,5,5,77.58,2,14.28,1,7.76
The Nelang Cafe,Jalan,Restaurant,3.0,"Thai cuisine is delicious and tasty but the sugar consumption rate is high because there are many sweet foods for healthy people, no problem. Air-conditioned rooms are provided but not cold, maybe the weather is hot at the moment and thanks to the waiter who served our order. Recommended",thai cuisine delicious tasty sugar consumption rate high many sweet foods healthy people problem airconditioned rooms provided cold maybe weather hot moment thanks waiter served order recommended,1,1,50.48,6,47.55,5,0.62
The Nelang Cafe,Jalan,Restaurant,1.0,"Ordered sotong stim and it was so cold, how can masakan stim tak panas + the sotong was so liattt can’t even potong for whattt? The price is RM19 if i was not mistaken and is unacceptable. Mushroom soup also was a disappointment. More like a mushroom sauce.",ordered sotong stim cold masakan stim tak panas sotong liattt can’t even potong whattt price rm mistaken unacceptable mushroom soup also disappointment like mushroom sauce,2,2,35.91,5,32.25,1,19.88
The Nelang Cafe,Jalan,Restaurant,5.0,"It was my first time going to Terengganu with my family and we haven't had proper meals since breakfast. So after finding this place, I would say it's a 10/10 for me.

The waitress was so polite and friendly. The food was served very well, and not to mention their food presentation looked amazing as well. *the pic was taken after dining halfway* We also didn't wait too long. So it was okay for me.

We had fried chicken chop, chicken carbonara, and a set meal family (1 -2 pax). All looks delicious and would recommend going to this place again 👍🏻👍🏻👍🏻👍🏻",first time going terengganu family havent proper meals since breakfast finding place would say waitress polite friendly food served well mention food presentation looked amazing well pic taken dining halfway also didnt wait long okay fried chicken chop chicken carbonara set meal family pax looks delicious would recommend going place 👍🏻👍🏻👍🏻👍🏻,1,1,56.0,5,34.77,3,8.07
The Nelang Cafe,Jalan,Restaurant,3.0,"parking was easy,  fast serving, attentive staff, fried chicken was nice, juicy and crunchy. Signature coffee was slightly bland. For dishes, taste was ok but the level of MSG was quite high especially with those dishes with sauce. Price was reasonable.",parking easy fast serving attentive staff fried chicken nice juicy crunchy signature coffee slightly bland dishes taste ok level msg quite high especially dishes sauce price reasonable,5,5,53.55,6,21.87,3,11.8
The Nelang Cafe,Jalan,Restaurant,2.0,"food : taste is fine but serve cold 👎👎 send back to kitchen for reheating but they didn't even warm it , just take to kitchen and did nothing ?? they served back even colder 👎👎

drink : the drink came after we finished our food ?? we choked while waiting for the drink and then asked the staff , and finally they tack action and brought our food . what the hell ??

service : didn't even do what we requested

atmosphere : rooftop a bit hot since no aircond but have fan so it's okay",food taste fine serve cold 👎👎 send back kitchen reheating didnt even warm take kitchen nothing served back even colder 👎👎 drink drink came finished food choked waiting drink asked staff finally tack action brought food hell service didnt even requested atmosphere rooftop bit hot since aircond fan okay,1,1,89.84,5,8.5,6,0.5
